"","CAND_ID","CAND_NAME","CAND_PTY_AFFILIATION","CAND_ELECTION_YR","CAND_OFFICE","CAND_OFFICE_ST","CAND_OFFICE_DISTRICT","CAND_PCC"
"1554","H8MI03053","THOMAS, JEFFREY DANIEL","DEM",2018,"H","MI",3,"C00646661"
"1555","H8MI03061","WOODEN, WELDON FREDERICK MR.","DEM",2018,"H","MI",3,"C00655902"
"1556","H8MI03079","ALBRO, CATHERINE","DEM",2018,"H","MI",3,"C00656785"
"1557","H8MI03087","HALL, MATTHEW","REP",2018,"H","MI",3,"C00665620"
"1558","H8MI04085","ADAMS, DION","DEM",2018,"H","MI",4,""
"1559","H8MI04093","BIGNELL, MARK","DEM",2018,"H","MI",4,"C00660399"
"1560","H8MI04101","HILLIARD, JEROME C","DEM",2018,"H","MI",4,""
"1561","H8MI04119","KOZICKI, ZIGMOND A","DEM",2018,"H","MI",4,""
"1562","H8MI05116","WINES, TRAVIS RYAN","REP",2018,"H","MI",5,"C00677914"
"1563","H8MI06122","GARROD, EPONINE ELIZABETH","DEM",2018,"H","MI",6,"C00639484"
"1564","H8MI06130","BENAC, DAVID T DR II","DEM",2018,"H","MI",6,"C00638973"
"1565","H8MI06148","EICHHOLZ, RICH","DEM",2018,"H","MI",6,"C00650242"
"1566","H8MI06155","LONGJOHN, MATT","DEM",2018,"H","MI",6,"C00650689"
"1567","H8MI06163","FRANKLIN, GEORGE","DEM",2018,"H","MI",6,"C00656744"
"1568","H8MI06171","GRAY, AIDA ESTRADA","DEM",2018,"H","MI",6,"C00671362"
"1569","H8MI07112","FRIDAY, STEVEN","DEM",2018,"H","MI",7,"C00659581"
"1570","H8MI08094","DOMANIK, DARLENE MARIA JD","DEM",2018,"H","MI",8,"C00634113"
"1571","H8MI08102","SLOTKIN, ELISSA","DEM",2018,"H","MI",8,"C00650150"
"1572","H8MI08110","SMITH, CHRISTOPHER E.","DEM",2018,"H","MI",8,"C00657601"
"1573","H8MI08128","KEEFE, LINDA","DEM",2018,"H","MI",8,"C00670273"
"1574","H8MI08136","KUMAR, LOKESH","REP",2018,"H","MI",8,"C00677401"
"1575","H8MI09092","STEARNS, CANDIUS MRS.","REP",2018,"H","MI",9,"C00657171"
"1576","H8MI09100","BROOK, MARTIN","DEM",2018,"H","MI",9,"C00662296"
"1577","H8MI09118","LEVIN, ANDY","DEM",2018,"H","MI",9,"C00662619"
"1578","H8MI09126","BIEDA, STEVEN","DEM",2018,"H","MI",9,"C00664367"
"1579","H8MI09134","LIPTON, ELLEN","DEM",2018,"H","MI",9,"C00664599"
"1580","H8MI10108","BIZON, KIMBERLY ANN","DEM",2018,"H","MI",10,"C00666594"
"1581","H8MI10124","MCCARTHY, MICHAEL MR.","DEM",2018,"H","MI",10,"C00678086"
"1582","H8MI10132","ACCAVITTI, FRANK JR","DEM",2018,"H","MI",10,"C00678342"
"1583","H8MI11254","STEVENS, HALEY","DEM",2018,"H","MI",11,"C00638650"
"1584","H8MI11262","SAAD, FAYROUZ","DEM",2018,"H","MI",11,"C00650804"
"1585","H8MI11270","KESTO, KLINT","REP",2018,"H","MI",11,"C00655548"
"1586","H8MI11288","RACZKOWSKI, A. ROCKY","REP",2018,"H","MI",11,"C00657106"
"1587","H8MI11304","HABERMAN, DANIEL","DEM",2018,"H","MI",11,"C00656736"
"1588","H8MI11312","HEISE, KURT","REP",2018,"H","MI",11,"C00658187"
"1589","H8MI11320","EPSTEIN, LENA ROSE","REP",2018,"H","MI",11,"C00641498"
"1590","H8MI11338","GREIMEL, TIM","DEM",2018,"H","MI",11,"C00659318"
"1591","H8MI11346","GUPTA, SUNEEL","DEM",2018,"H","MI",11,"C00662213"
"1592","H8MI11353","BONDS, KRISTINE","REP",2018,"H","MI",11,""
"1593","H8MI11361","KOWALL, MICHAEL W","REP",2018,"H","MI",11,"C00668475"
"1594","H8MI11395","SKINNER, NANCY","DEM",2018,"H","MI",11,"C00676403"
"1595","H8MI13227","GILMORE, MICHAEL","DEM",2018,"H","MI",13,"C00637231"
"1596","H8MI13235","CONYERS, JOHN III","DEM",2018,"H","MI",13,"C00667105"
"1597","H8MI13243","JONES, BRENDA","DEM",2018,"H","MI",13,"C00668137"
"1598","H8MI13250","TLAIB, RASHIDA","DEM",2018,"H","MI",13,"C00668608"
"1599","H8MI13268","WHITE, KENTIEL D MR.","DEM",2018,"H","MI",13,"C00663492"
"1600","H8MI13276","WILD, WILLIAM R.","DEM",2018,"H","MI",13,"C00670679"
"1601","H8MI13284","CONYERS, IAN","DEM",2018,"H","MI",13,"C00662981"
"1602","H8MI13292","JACKSON, SHANELLE","DEM",2018,"H","MI",13,"C00671560"
"1603","H8MI13300","HILL, RYAN","DEM",2018,"H","MI",13,"C00672444"
"1604","H8MI13318","YOUNG, COLEMAN ALEXANDER MR. II","DEM",2018,"H","MI",13,"C00665869"
"1605","H8MI13326","HILL KNOTT, KIMBERLY","DEM",2018,"H","MI",13,"C00665729"
"1606","H8MI14100","HERSCHFUS, MARC S","REP",2018,"H","MI",14,""
"1607","H8MN01253","JENSEN, VICKI","DEM",2018,"H","MN",1,"C00647040"
"1608","H8MN01287","AUSTINSON, JOHN WAYNE","DEM",2018,"H","MN",1,"C00649269"
"1609","H8MN01295","SULLIVAN, JOE","DEM",2018,"H","MN",1,"C00652388"
"1610","H8MN01329","NELSON, CARLA JEAN","REP",2018,"H","MN",1,"C00657056"
"1611","H8MN01337","RIES, ROBERT ARNOLD MR.","DEM",2018,"H","MN",1,""
"1612","H8MN01345","CANDLER, ANDREW","REP",2018,"H","MN",1,""
"1613","H8MN02079","ERDMANN, JEFF","DEM",2018,"H","MN",2,"C00641415"
"1614","H8MN03077","PAULSEN, ERIK MR.","REP",2018,"H","MN",3,"C00439661"
"1615","H8MN03127","SANTA MARIA, BRIAN SANTA MR.","DEM",2018,"H","MN",3,"C00636548"
"1616","H8MN03150","JENNINGS, ADAM THOMAS","DEM",2018,"H","MN",3,"C00646570"
"1617","H8MN04083","MOGHUL, FASIL","DEM",2018,"H","MN",4,"C00654871"
"1618","H8MN05163","ABDULAHI, JAMAL MR.","DEM",2018,"H","MN",5,"C00682351"
"1619","H8MN05197","CHAMBERLIN, CHRISTOPHER WILLIAM","REP",2018,"H","MN",5,"C00665075"
"1620","H8MN05205","KOVACS, JOSEPH SCOTT","REP",2018,"H","MN",5,""
"1621","H8MN05213","ZIELINSKI, JENNIFER L","REP",2018,"H","MN",5,"C00676734"
"1622","H8MN05221","ANDERSON KELLIHER, MARGARET","DEM",2018,"H","MN",5,"C00680553"
"1623","H8MN05247","TORRES RAY, PATRICIA","DEM",2018,"H","MN",5,"C00681296"
"1624","H8MN05270","CARNEY, BOB ""AGAIN"" JR.","REP",2018,"H","MN",5,""
"1625","H8MN07086","MILLER, TIM","REP",2018,"H","MN",7,"C00637470"
"1626","H8MN07094","PROSCH, MATT","REP",2018,"H","MN",7,"C00648733"
"1627","H8MN07102","SHERMAN, JAYESUN ISRAEL MR.","REP",2018,"H","MN",7,"C00664862"
"1628","H8MN08043","STAUBER, PETE","REP",2018,"H","MN",8,"C00650697"
"1629","H8MN08076","LEE, MICHELLE DENISE","DEM",2018,"H","MN",8,"C00671081"
"1630","H8MO01135","BOLHAFNER, SUSAN","DEM",2018,"H","MO",1,"C00634980"
"1631","H8MO01143","BUSH, CORI","DEM",2018,"H","MO",1,"C00638767"
"1632","H8MO01150","DAVIDSON, DEMARCO KAUREEN","DEM",2018,"H","MO",1,"C00656009"
"1633","H8MO01168","SHIPP, JOSHUA","DEM",2018,"H","MO",1,""
"1634","H8MO01176","VAN DEVENTER, EDWARD L JR","REP",2018,"H","MO",1,""
"1635","H8MO01184","VROMAN, ROBERT","REP",2018,"H","MO",1,"C00684860"
"1636","H8MO02190","DUNAWAY, KELLIN LYNN","DEM",2018,"H","MO",2,"C00649657"
"1637","H8MO02208","VANOSTRAN, CORT","DEM",2018,"H","MO",2,"C00650440"
"1638","H8MO02216","OSMACK, MARK","DEM",2018,"H","MO",2,"C00650994"
"1639","H8MO02224","HAAS, WILLIAM C","DEM",2018,"H","MO",2,"C00651919"
"1640","H8MO02232","MESSMER, JOHN P.","DEM",2018,"H","MO",2,"C00664110"
"1641","H8MO02240","HAZEL, ROBERT W","DEM",2018,"H","MO",2,""
"1642","H8MO02257","SACHS, NOGA","REP",2018,"H","MO",2,"C00682906"
"1643","H8MO03180","KIEHNE, JOHN","DEM",2018,"H","MO",3,"C00666958"
"1644","H8MO03198","GEPPERT, KATY","DEM",2018,"H","MO",3,"C00665216"
"1645","H8MO03206","BICKNELL, CHADWICK","REP",2018,"H","MO",3,""
"1646","H8MO04071","HOAGENSON, SUZANNE RENEE","DEM",2018,"H","MO",4,"C00636621"
"1647","H8MO04089","BOURGEOIS, JENNA MARIE MS.","REP",2018,"H","MO",4,"C00651901"
"1648","H8MO04097","THOMPSON, HALLIE JESS","DEM",2018,"H","MO",4,"C00667386"
"1649","H8MO05110","LASATER, BRENT THURSTON","REP",2018,"H","MO",5,""
"1650","H8MO05128","CAMBERS, KRESS FRANKLIN","REP",2018,"H","MO",5,"C00656256"
"1651","H8MO05136","OAKS, RICHONDA","REP",2018,"H","MO",5,""
"1652","H8MO06092","MARTIN, HENRY ROBERT","DEM",2018,"H","MO",6,"C00659367"
"1653","H8MO06100","CHERY, JACQUES","DEM",2018,"H","MO",6,"C00663799"
"1654","H8MO06118","APPLE, GARY WINSTON","DEM",2018,"H","MO",6,"C00668939"
"1655","H8MO06126","ANDRES, ED","DEM",2018,"H","MO",6,""
"1656","H8MO06134","ANDRES, EDWARD H","DEM",2018,"H","MO",6,"C00682690"
"1657","H8MO07173","EVANS, JIM","REP",2018,"H","MO",7,"C00647321"
"1658","H8MO07181","JENNINGS, VINCE D 1955","DEM",2018,"H","MO",7,"C00651448"
"1659","H8MO07199","DE LA TORRE, JOHN FARMER","DEM",2018,"H","MO",7,"C00651604"
"1660","H8MO07207","FAUCETT, PEYTON C. MR.","DEM",2018,"H","MO",7,""
"1661","H8MO07215","HOLCOMB, BENJAMIN","REP",2018,"H","MO",7,"C00669697"
"1662","H8MO07223","SCHOOLCRAFT, JAMIE DANIEL","DEM",2018,"H","MO",7,"C00673871"
"1663","H8MO07231","HATFIELD, KENNETH","DEM",2018,"H","MO",7,"C00677229"
"1664","H8MO07249","NORRIS, LANCE","REP",2018,"H","MO",7,""
"1665","H8MO08098","ELLIS, KATHRYN GAIL","DEM",2018,"H","MO",8,"C00639450"
"1666","H8MO09153","LUETKEMEYER, W BLAINE","REP",2018,"H","MO",3,"C00447748"
"1667","H8MP01015","DEMAPAN, ANGEL ALDAN","REP",2018,"H","MP",1,"C00657551"
"1668","H8MS01145","WADKINS, RANDY MACK DR.","DEM",2018,"H","MS",1,"C00637660"
"1669","H8MS01152","SMITH, CARLTON ELLIOTT","DEM",2018,"H","MS",1,"C00653550"
"1670","H8MS03067","HARPER, GREGG","REP",2018,"H","MS",3,"C00441295"
"1671","H8MS03125","GUEST, MICHAEL PATRICK","REP",2018,"H","MS",3,"C00665752"
"1672","H8MS03133","DOTY, SALLY","REP",2018,"H","MS",3,"C00666354"
"1673","H8MS03141","HUGHES, WHIT MR.","REP",2018,"H","MS",3,"C00667253"
"1674","H8MS03158","DUNN, MORGAN","REP",2018,"H","MS",3,"C00668129"
"1675","H8MS03166","TATE, KATHERINE BITZI","REP",2018,"H","MS",3,""
"1676","H8MS03174","AYCOX, KEVIN MICHAEL","DEM",2018,"H","MS",3,"C00673228"
"1677","H8MS03182","PARKER, PERRY MR.","REP",2018,"H","MS",3,"C00670604"
"1678","H8MS03216","EVANS, MICHAEL TED","DEM",2018,"H","MS",3,""
"1679","H8MS04438","ANDERSON, JERAMEY DEWAYNE","DEM",2018,"H","MS",4,"C00653659"
"1680","H8MS04453","ROSE, E BRIAN","REP",2018,"H","MS",4,"C00658278"
"1681","H8MT00101","HEENAN, JOHN","DEM",2018,"H","MT",0,"C00652495"
"1682","H8MT00119","KIER, GRANT","DEM",2018,"H","MT",0,"C00655225"
"1683","H8MT00127","WOODS, TOM","DEM",2018,"H","MT",0,"C00657890"
"1684","H8MT01174","MCCARTHY, KELLY","DEM",2018,"H","MT",0,"C00631929"
"1685","H8MT01182","GIANFORTE, GREG","REP",2018,"H","MT",0,"C00631945"
"1686","H8MT01224","MOSS, LYNDA BOURQUE","DEM",2018,"H","MT",0,"C00659292"
"1687","H8MT01232","WILLIAMS, KATHLEEN","DEM",2018,"H","MT",0,"C00659177"
"1688","H8MT01240","PETTINATO, JARED SCOTT MR.","DEM",2018,"H","MT",0,"C00659284"
"1689","H8MT01265","MEYER, JOHN","DEM",2018,"H","MT",0,"C00676460"
"1690","H8NC01104","ALLISON, ROGER","REP",2018,"H","NC",1,"C00670828"
"1691","H8NC02078","MAY, WENDY","DEM",2018,"H","NC",2,"C00646935"
"1692","H8NC02086","SEARCY, SAM","DEM",2018,"H","NC",2,"C00649749"
"1693","H8NC02094","ROMLEY, KEN","DEM",2018,"H","NC",2,"C00655910"
"1694","H8NC02102","CHESSER, GREGORY","REP",2018,"H","NC",2,"C00656231"
"1695","H8NC02110","COLEMAN, LINDA","DEM",2018,"H","NC",2,"C00658286"
"1696","H8NC02128","MILLER, JUSTIN K THERMOCHEM","DEM",2018,"H","NC",2,"C00660407"
"1697","H8NC03068","LAW, PHILIP","REP",2018,"H","NC",3,"C00641563"
"1698","H8NC03076","DACEY, SCOTT","REP",2018,"H","NC",3,"C00649608"
"1699","H8NC04082","BRIAN, LEE ANDREA MS.","REP",2018,"H","NC",4,"C00651802"
"1700","H8NC04090","LOOR, STEVE","REP",2018,"H","NC",4,"C00653535"
"1701","H8NC04108","WATKINS, RICHARD LEE III","DEM",2018,"H","NC",4,"C00654103"
"1702","H8NC04116","LAWS, MICHELLE","DEM",2018,"H","NC",4,"C00669663"
"1703","H8NC05055","MARSHALL, JENNIFER","DEM",2018,"H","NC",5,"C00629881"
"1704","H8NC05063","ADAMS, DENISE DARCEL","DEM",2018,"H","NC",5,"C00637785"
"1705","H8NC05071","MEADER, CORTLAND","REP",2018,"H","NC",5,"C00649764"
"1706","H8NC05089","VERA, MATTHEW","REP",2018,"H","NC",5,"C00657502"
"1707","H8NC05097","GENTRY, DILLON SPURGEON","REP",2018,"H","NC",5,""
"1708","H8NC06079","WATTS, RYAN","DEM",2018,"H","NC",6,"C00649194"
"1709","H8NC06087","HORNEY, MARGOT MS","DEM",2018,"H","NC",6,"C00665000"
"1710","H8NC06095","WONG, GERALD","DEM",2018,"H","NC",6,"C00657999"
"1711","H8NC07093","ACKER, BRANDON W.","DEM",2018,"H","NC",7,"C00616953"
"1712","H8NC07101","HORTON, LAUREN","DEM",2018,"H","NC",7,"C00639773"
"1713","H8NC07119","GARDNER, JONAH","DEM",2018,"H","NC",7,"C00646976"
"1714","H8NC07127","PARKER, GRAYSON","DEM",2018,"H","NC",7,"C00671644"
"1715","H8NC08083","MCNEILL, FRANK","DEM",2018,"H","NC",8,"C00663849"
"1716","H8NC08091","HUFFMAN, JEFFREY SCOTT","DEM",2018,"H","NC",8,"C00663229"
"1717","H8NC08109","HUFFMAN, SCOTT","DEM",2018,"H","NC",8,"C00663229"
"1718","H8NC08117","TIEGEL, MARC","DEM",2018,"H","NC",8,"C00665935"
"1719","H8NC09107","JORGENSEN, BRANDON WILLIAM MR.","DEM",2018,"H","NC",9,""
"1720","H8NC09115","WARREN, MARIA COLLINS","DEM",2018,"H","NC",9,"C00633388"
"1721","H8NC09123","MCCREADY, DANIEL","DEM",2018,"H","NC",9,"C00641381"
"1722","H8NC09149","GOINS, CLARENCE","REP",2018,"H","NC",9,"C00668350"
"1723","H8NC10071","ROBERTS, IRA","REP",2018,"H","NC",10,"C00636878"
"1724","H8NC10089","QUEEN, KENNETH PAUL","DEM",2018,"H","NC",10,"C00646406"
"1725","H8NC10097","BROWN, DAVID","DEM",2018,"H","NC",10,"C00649806"
"1726","H8NC10105","BLANKENSHIP, SETH BRADEN","REP",2018,"H","NC",10,"C00659854"
"1727","H8NC10113","COLLIAS, GINA ROCKEY","REP",2018,"H","NC",10,"C00668483"
"1728","H8NC11095","COFFAY, MATT","DEM",2018,"H","NC",11,"C00646448"
"1729","H8NC11103","PRICE, PHILLIP","DEM",2018,"H","NC",11,"C00649277"
"1730","H8NC11111","MONEY, CHRISTOPHER","REP",2018,"H","NC",11,"C00659094"
"1731","H8NC11129","WOODSMALL, STEVE","DEM",2018,"H","NC",11,"C00668558"
"1732","H8NC11137","DONALDSON, D","DEM",2018,"H","NC",11,""
"1733","H8NC11145","ARCHERD, CHARLES WALLACE","REP",2018,"H","NC",11,""
"1734","H8NC11160","DONALDSON, SCOTT","DEM",2018,"H","NC",11,"C00656058"
"1735","H8NC12101","BONHAM, PAUL","REP",2018,"H","NC",12,"C00651760"
"1736","H8NC12119","ORTIZ, GABRIEL","DEM",2018,"H","NC",12,"C00670794"
"1737","H8NC12127","PERSSON, CARL","REP",2018,"H","NC",12,"C00670851"
"1738","H8NC12135","REGISTER, BENJAMIN","DEM",2018,"H","NC",12,"C00672196"
"1739","H8NC12143","YOUNG, WILLIAM KEITH","DEM",2018,"H","NC",12,""
"1740","H8NC13067","MANNING, KATHY","DEM",2018,"H","NC",13,"C00662577"
"1741","H8ND00096","ARMSTRONG, KELLY","REP",2018,"H","ND",0,"C00670547"
"1742","H8ND00104","CAMPBELL, TOM","REP",2018,"H","ND",0,"C00653675"
"1743","H8ND00112","SCHNEIDER, MAC SCHNEIDER","DEM",2018,"H","ND",0,"C00673533"
"1744","H8ND00120","ABENTROTH, TIFFANY","REP",2018,"H","ND",0,""
"1745","H8ND01029","HANSON, BEN","DEM",2018,"H","ND",0,"C00653451"
"1746","H8ND01037","HENDRICKSON, DUWAYNE","REP",2018,"H","ND",0,""
"1747","H8ND01045","SCHAFNER, PAUL","REP",2018,"H","ND",0,""
"1748","H8NE01081","MCCLURE, JESSICA","DEM",2018,"H","NE",1,"C00647461"
"1749","H8NE01099","SVOBODA, STEVE","DEM",2018,"H","NE",1,"C00679506"
"1750","H8NE02220","EASTMAN, KARA","DEM",2018,"H","NE",2,"C00639310"
"1751","H8NE03087","PENNER, KIRK MR.","REP",2018,"H","NE",3,"C00651539"
"1752","H8NE03095","THEOBALD, PAUL GILBERT","DEM",2018,"H","NE",3,"C00657718"
"1753","H8NE03103","BOLINGER, LARRY LEE SCOTT","REP",2018,"H","NE",3,""
"1754","H8NE03129","KOWALSKI, ARRON","REP",2018,"H","NE",3,""
"1755","H8NH01152","EDWARDS, EDDIE","REP",2018,"H","NH",1,"C00637397"
"1756","H8NH01160","SANBORN, ANDY","REP",2018,"H","NH",1,"C00647610"
"1757","H8NH01178","SOLDATI, LINCOLN T.","DEM",2018,"H","NH",1,"C00658658"
"1758","H8NH01186","SULLIVAN, MAURA CORBY","DEM",2018,"H","NH",1,"C00658724"
"1759","H8NH01194","O'ROURKE, TERENCE MURPHY","DEM",2018,"H","NH",1,"C00658344"
"1760","H8NH01202","MESSMER, MINDI","DEM",2018,"H","NH",1,"C00660431"
"1761","H8NH01210","PAPPAS, CHRIS","DEM",2018,"H","NH",1,"C00660464"
"1762","H8NH01228","MACKENZIE, MARK S","DEM",2018,"H","NH",1,"C00660126"
"1763","H8NH01244","SANDERS, LEVI","DEM",2018,"H","NH",1,"C00672113"
"1764","H8NH01251","MCEACHERN, DEAGLAN","DEM",2018,"H","NH",1,"C00665364"
"1765","H8NH01277","CROCHETIERE, BRUCE","REP",2018,"H","NH",1,"C00677666"
"1766","H8NH01285","ANDREWS, NAOMI","DEM",2018,"H","NH",1,"C00678532"
"1767","H8NH01293","CARDINAL, PAUL","DEM",2018,"H","NH",1,""
"1768","H8NH01301","MARTIN, WILLIAM","DEM",2018,"H","NH",1,""
"1769","H8NH01319","DENARO, JEFFORY W.","REP",2018,"H","NH",1,""
"1770","H8NH02267","LEVENSON, STEWART","REP",2018,"H","NH",2,"C00667436"
"1771","H8NH02275","NEGRON, STEVE","REP",2018,"H","NH",2,"C00657981"
"1772","H8NH02283","BLANKENBEKER, LYNNE","REP",2018,"H","NH",2,"C00665109"
"1773","H8NH02291","BELANGER, BRIAN D","REP",2018,"H","NH",2,""
"1774","H8NH02309","BURNS, ROBERT ANDREW","REP",2018,"H","NH",2,"C00678615"
"1775","H8NJ01226","KABIR, MOHAMMAD SHAHJAHAN","DEM",2018,"H","NJ",1,"C00661397"
"1776","H8NJ01242","CARLSON, ROBERT LEE","DEM",2018,"H","NJ",1,""
"1777","H8NJ01259","DILKS, PAUL E","REP",2018,"H","NJ",1,"C00675017"
"1778","H8NJ02141","YOUNGBLOOD, TANZIE","DEM",2018,"H","NJ",2,"C00651521"
"1779","H8NJ02158","THOM, SEAN A","DEM",2018,"H","NJ",2,"C00648097"
"1780","H8NJ02166","VAN DREW, JEFF","DEM",2018,"H","NJ",2,"C00661868"
"1781","H8NJ02174","CUNNINGHAM, WILLIAM","DEM",2018,"H","NJ",2,"C00664904"
"1782","H8NJ02182","FITZHERBERT, BRIAN THOMAS","REP",2018,"H","NJ",2,"C00666313"
"1783","H8NJ02190","MCGOVERN, MARK","REP",2018,"H","NJ",2,"C00668541"
"1784","H8NJ02208","TOTO, JAMES J","REP",2018,"H","NJ",2,"C00669382"
"1785","H8NJ02216","SINGH, HIRSH","REP",2018,"H","NJ",2,"C00670737"
"1786","H8NJ02224","ZARYCH, JOHN","REP",2018,"H","NJ",2,"C00667469"
"1787","H8NJ02232","GROSSMAN, SETH","REP",2018,"H","NJ",2,"C00676726"
"1788","H8NJ02240","FIOCCHI, SMAUEL","REP",2018,"H","NJ",2,"C00673111"
"1789","H8NJ02257","KLEINMAN, NATHAN I","DEM",2018,"H","NJ",2,"C00675561"
"1790","H8NJ02265","TURKAVAGE, ROBERT D","REP",2018,"H","NJ",2,""
"1791","H8NJ02273","TURKAVAGE, ROBERT MR.","REP",2018,"H","NJ",2,"C00679233"
"1792","H8NJ03073","PALLONE, FRANK JR","DEM",2018,"H","NJ",6,"C00226928"
"1793","H8NJ03198","HARTMAN, KATHERINE","DEM",2018,"H","NJ",3,""
"1794","H8NJ03206","KIM, ANDY","DEM",2018,"H","NJ",3,"C00648220"
"1795","H8NJ04014","SMITH, CHRISTOPHER H","REP",2018,"H","NJ",4,"C00096412"
"1796","H8NJ04162","KEADY, JAMES","DEM",2018,"H","NJ",4,"C00613497"
"1797","H8NJ04170","KEELING, MIKE","DEM",2018,"H","NJ",4,"C00646505"
"1798","H8NJ04188","WELLE, JOSH","DEM",2018,"H","NJ",4,"C00658336"
"1799","H8NJ04196","STOLER, FELICIA","REP",2018,"H","NJ",4,"C00666362"
"1800","H8NJ05110","LONEGAN, STEVEN","REP",2018,"H","NJ",5,"C00653410"
"1801","H8NJ05128","SARNOSKI, JASON","REP",2018,"H","NJ",5,"C00637058"
"1802","H8NJ05136","MCCANN, JOHN JOSEPH MR. JR.","REP",2018,"H","NJ",5,"C00661637"
"1803","H8NJ06159","CHILLARA, SRIDHAR","REP",2018,"H","NJ",6,"C00673582"
"1804","H8NJ06167","WALKER, JAVAHN","DEM",2018,"H","NJ",6,""
"1805","H8NJ07173","WEBER, LINDA","DEM",2018,"H","NJ",7,"C00637090"
"1806","H8NJ07181","SALMON, SCOTT","DEM",2018,"H","NJ",7,"C00637728"
"1807","H8NJ07199","MANDELBLATT, LISA","DEM",2018,"H","NJ",7,"C00639252"
"1808","H8NJ07207","BROWN, LINDSAY CHRISTINE MRS.","REP",2018,"H","NJ",7,"C00654954"
"1809","H8NJ07215","JOIS, GOUTAM UMESH MR.","DEM",2018,"H","NJ",7,"C00655043"
"1810","H8NJ07223","MALINOWSKI, TOM","DEM",2018,"H","NJ",7,"C00656686"
"1811","H8NJ07231","PRINGLE, DAVID","DEM",2018,"H","NJ",7,"C00663880"
"1812","H8NJ07249","BARSOOM, RAAFAT","REP",2018,"H","NJ",7,"C00669796"
"1813","H8NJ08080","MUNIZ, JOHN R","REP",2018,"H","NJ",8,"C00680611"
"1814","H8NJ09120","HENRY, WILLIAM OSCAR","DEM",2018,"H","NJ",9,"C00674028"
"1815","H8NJ09138","FISHER, ERIC P","REP",2018,"H","NJ",9,""
"1816","H8NJ10110","PEZZULLO, RICHARD J.","REP",2018,"H","NJ",6,"C00680249"
"1817","H8NJ11134","GEBBIA, JACK","DEM",2018,"H","NJ",11,"C00637025"
"1818","H8NJ11142","SHERRILL, REBECCA MICHELLE","DEM",2018,"H","NJ",11,"C00640003"
"1819","H8NJ11159","HEWITT, MARTIN","REP",2018,"H","NJ",11,"C00646810"
"1820","H8NJ11167","BARTLETT, JOHN","DEM",2018,"H","NJ",11,"C00649673"
"1821","H8NJ11175","HARRIS, TAMARA","DEM",2018,"H","NJ",11,"C00652800"
"1822","H8NJ11183","WASHBURNE, MARK JOSEPH","DEM",2018,"H","NJ",11,"C00655746"
"1823","H8NJ11191","COBERT, MITCHELL","DEM",2018,"H","NJ",11,"C00660217"
"1824","H8NJ11209","HESLIN, ALISON","DEM",2018,"H","NJ",11,"C00670042"
"1825","H8NJ11217","WEBBER, JAY","REP",2018,"H","NJ",11,"C00669069"
"1826","H8NJ11225","ALLOCCO, PATRICK S KD2-ONW","REP",2018,"H","NJ",11,"C00675900"
"1827","H8NJ11233","GHEE, ANTONY","REP",2018,"H","NJ",11,"C00672246"
"1828","H8NJ11241","DE NEUFVILLE, PETER","REP",2018,"H","NJ",11,"C00675215"
"1829","H8NJ12108","KIPNIS, DARYL","REP",2018,"H","NJ",12,"C00684324"
"1830","H8NM01257","LUJAN GRISHAM, MICHELLE","DEM",2018,"H","NM",1,"C00501254"
"1831","H8NM01323","SEDILLO LOPEZ, ANTOINETTE","DEM",2018,"H","NM",1,"C00637272"
"1832","H8NM01331","HAALAND, DEBRA","DEM",2018,"H","NM",1,"C00639054"
"1833","H8NM01349","DINGE, DENNIS","DEM",2018,"H","NM",1,"C00639583"
"1834","H8NM01356","ABRAMS, JOHN E.","DEM",2018,"H","NM",1,"C00640540"
"1835","H8NM01364","LARA, DAMIAN","DEM",2018,"H","NM",1,"C00646612"
"1836","H8NM01372","ARNOLD-JONES, JANICE E","REP",2018,"H","NM",1,"C00649848"
"1837","H8NM01380","MARTINEZ, DAMON P","DEM",2018,"H","NM",1,"C00649756"
"1838","H8NM01398","HENDRICKS, MICHAEL","REP",2018,"H","NM",1,""
"1839","H8NM01406","DAVIS, PATRICK","DEM",2018,"H","NM",1,"C00636761"
"1840","H8NM01414","CHAVEZ, ANN E","DEM",2018,"H","NM",1,"C00650838"
"1841","H8NM01422","FLORES, JOHN WALTER","DEM",2018,"H","NM",1,""
"1842","H8NM01430","MOYA, PAUL","DEM",2018,"H","NM",1,"C00660449"
"1843","H8NM01455","HEITNER, JESSE ANDREW DR.","DEM",2018,"H","NM",1,"C00668590"
"1844","H8NM02073","NEWMAN, MONTY","REP",2018,"H","NM",2,"C00654574"
"1845","H8NM02115","HILDEBRANDT, LORI MADELINE","DEM",2018,"H","NM",2,"C00634683"
"1846","H8NM02123","FITZHERBERT, RONALD JAMES","DEM",2018,"H","NM",2,"C00633719"
"1847","H8NM02131","BAAKE, DAVID","DEM",2018,"H","NM",2,"C00648683"
"1848","H8NM02149","MARTINEZ, TONY","DEM",2018,"H","NM",2,"C00650382"
"1849","H8NM02164","ZUBIA, ADOLFO AREOLA","DEM",2018,"H","NM",2,"C00650770"
"1850","H8NM02172","VOLPATO, JOHNNY SILVIO MR JR","REP",2018,"H","NM",2,"C00656066"
"1851","H8NM02180","SALAS, ANDREW E BRIG GEN","REP",2018,"H","NM",2,"C00657247"
"1852","H8NM02214","PENA, ANGEL DAMIAN","DEM",2018,"H","NM",2,"C00663997"
