"","CAND_ID","CAND_NAME","CAND_PTY_AFFILIATION","CAND_ELECTION_YR","CAND_OFFICE","CAND_OFFICE_ST","CAND_OFFICE_DISTRICT","CAND_PCC"
"608","H4CA25131","CASTAGNA, TROY","REP",2014,"H","CA",25,"C00557660"
"609","H4CA25149","COUNCIL, TEMPERANCE A LANCE","DEM",2014,"H","CA",25,""
"610","H4CA26139","DAGNESSES, RAFAEL","REP",2014,"H","CA",26,"C00550756"
"611","H4CA26147","GORELL, JEFF","REP",2014,"H","CA",26,"C00552430"
"612","H4CA28085","YOUSUF, SAM","REP",2014,"H","CA",28,""
"613","H4CA29026","EVANS, MERVIN LEON","DEM",2014,"H","CA",37,"C00214932"
"614","H4CA29125","GAMBLE, VENICE JAYMES II","DEM",2014,"H","CA",29,"C00544130"
"615","H4CA29133","LEADER, WILLIAM","REP",2014,"H","CA",29,"C00559807"
"616","H4CA30081","KLEINMAN, PABLO","REP",2014,"H","CA",30,"C00554360"
"617","H4CA30099","LITCHMAN, MARC","DEM",2014,"H","CA",30,"C00558221"
"618","H4CA30107","DAVIS, LUKE","DEM",2014,"H","CA",30,"C00558965"
"619","H4CA30115","SIGANPORIA, KARL","DEM",2014,"H","CA",30,""
"620","H4CA31055","REYES, ELOISE GOMEZ","DEM",2014,"H","CA",31,"C00544809"
"621","H4CA31063","TILLMAN, DANNY","DEM",2014,"H","CA",31,"C00544973"
"622","H4CA31071","CHABOT, PAUL R DR.","REP",2014,"H","CA",31,"C00557884"
"623","H4CA31089","GOOCH, LESLI E MCCOLLUM","REP",2014,"H","CA",31,"C00558205"
"624","H4CA31097","VALDIVIA, JOHN","REP",2014,"H","CA",31,"C00558403"
"625","H4CA31105","DOWNING, RYAN","REP",2014,"H","CA",31,""
"626","H4CA32103","ALAS, ARTURO E III","REP",2014,"H","CA",32,"C00550574"
"627","H4CA33093","GRAF, JAMES ANDREW","DEM",2014,"H","CA",33,"C00558197"
"628","H4CA33101","GREUEL, WENDY J","DEM",2014,"H","CA",33,"C00556100"
"629","H4CA33119","LIEU, TED","DEM",2014,"H","CA",33,"C00556506"
"630","H4CA33127","MULVANEY, BARBARA","DEM",2014,"H","CA",33,"C00556555"
"631","H4CA33135","CARR, ELAN S.","REP",2014,"H","CA",33,"C00556670"
"632","H4CA33143","KANUTH, DAVID","DEM",2014,"H","CA",33,"C00558080"
"633","H4CA33150","KILPATRICK, ROBERT DONALD","REP",2014,"H","CA",33,"C00558338"
"634","H4CA33168","MILLER, MATTHEW LOUIS","DEM",2014,"H","CA",33,"C00557256"
"635","H4CA33184","HOLMES, KRISTIE","DEM",2014,"H","CA",33,"C00561175"
"636","H4CA33192","SHAPIRO, MICHAEL","DEM",2014,"H","CA",33,"C00561977"
"637","H4CA33200","GILANI, LILY","REP",2014,"H","CA",33,"C00563148"
"638","H4CA33218","MOTTUS, KEVIN NEIL","REP",2014,"H","CA",33,""
"639","H4CA34059","VAUX, MORGAN JOHN","DEM",2014,"H","CA",34,"C00523720"
"640","H4CA34075","EDWARDS, ADRIENNE NICOLE","DEM",2014,"H","CA",34,""
"641","H4CA35031","TORRES, NORMA","DEM",2014,"H","CA",35,"C00557652"
"642","H4CA35049","GAGNIER, CHRISTINA","DEM",2014,"H","CA",35,"C00559260"
"643","H4CA35056","HEYDENFELDT, SCOTT MATTHEW","DEM",2014,"H","CA",35,"C00560474"
"644","H4CA35064","LOPEZ, BENJAMIN","REP",2014,"H","CA",35,""
"645","H4CA36120","NESTANDE, BRIAN","REP",2014,"H","CA",36,"C00543660"
"646","H4CA37078","KING, R ADAM","REP",2014,"H","CA",37,"C00563502"
"647","H4CA39041","ANDERSON, PETER O","DEM",2014,"H","CA",39,"C00556936"
"648","H4CA41120","ADAMS, STEVE","REP",2014,"H","CA",41,"C00544882"
"649","H4CA41138","FRANCO, VERONICA","DEM",2014,"H","CA",41,"C00555037"
"650","H4CA41146","GIRARD, YVONNE TERRELL","REP",2014,"H","CA",41,"C00558858"
"651","H4CA42060","CONDLEY, KERRI","DEM",2014,"H","CA",42,"C00543942"
"652","H4CA42078","ROBERTS, BOYD LACHLAN","DEM",2014,"H","CA",42,"C00544189"
"653","H4CA42086","SHERIDAN, TIMOTHY J","DEM",2014,"H","CA",42,"C00546580"
"654","H4CA42094","MARQUEZ, CHRISTOPHER ANDREW","DEM",2014,"H","CA",42,"C00550590"
"655","H4CA42110","HARVEY, FLOYD","REP",2014,"H","CA",42,""
"656","H4CA43076","MILLER, BENJAMIN SCOTT","DEM",2014,"H","CA",43,"C00553867"
"657","H4CA43084","WOOD, JOHN JR","REP",2014,"H","CA",43,"C00564088"
"658","H4CA44157","JOYA, ANALILIA","DEM",2014,"H","CA",44,"C00562041"
"659","H4CA45089","RATHS, GREGORY GERARD","REP",2014,"H","CA",45,"C00547109"
"660","H4CA45097","WALTERS, MIMI","REP",2014,"H","CA",45,"C00546853"
"661","H4CA45105","MACIARIELLO, PATRICK","REP",2014,"H","CA",45,"C00548230"
"662","H4CA45113","MOORLACH, JOHN","REP",2014,"H","CA",45,"C00552471"
"663","H4CA46103","ATALLA, EHAB","DEM",2014,"H","CA",46,"C00555839"
"664","H4CA46111","VAZQUEZ, CARLOS ALBERTO","REP",2014,"H","CA",46,"C00558460"
"665","H4CA46129","NICK, ADAM","REP",2014,"H","CA",46,"C00562710"
"666","H4CA47069","WHALLON, ANDREW","REP",2014,"H","CA",47,"C00552604"
"667","H4CA47077","BROGAN, GEORGE","REP",2014,"H","CA",47,""
"668","H4CA48034","LEECE, WENDY BROOKS","REP",2014,"H","CA",48,"C00558551"
"669","H4CA48042","SAVARY, SUZANNE JOYCE","DEM",2014,"H","CA",48,"C00558643"
"670","H4CA48059","BURNS, DAVID","DEM",2014,"H","CA",48,"C00562090"
"671","H4CA49099","PEISER, DAVE","DEM",2014,"H","CA",49,"C00549212"
"672","H4CA49107","LEAVENS, DREW EUGENE","DEM",2014,"H","CA",45,"C00554493"
"673","H4CA49115","MOORE, JOHNNY","DEM",2014,"H","CA",49,"C00555185"
"674","H4CA49123","ISAGAWA, NOBORU","DEM",2014,"H","CA",49,""
"675","H4CA51079","MEADE, STEPHEN","REP",2014,"H","CA",51,"C00566836"
"676","H4CA51087","GRIFFES, ERNEST JOHN ENSIGN","REP",2014,"H","CA",51,"C00563528"
"677","H4CA52051","DEMAIO, CARL","REP",2014,"H","CA",52,"C00545384"
"678","H4CA52069","JORGENSEN, KIRK","REP",2014,"H","CA",52,"C00546267"
"679","H4CA52077","SIMON, FRED J JR MD","REP",2014,"H","CA",52,"C00546861"
"680","H4CA53042","MARCHESE, JOEL ALFRED","REP",2014,"H","CA",53,"C00547745"
"681","H4CA53059","WILSKE, LARRY ALBERT","REP",2014,"H","CA",53,"C00553958"
"682","H4CA53067","STIERINGER, JAMES GEORGE","REP",2014,"H","CA",53,"C00555706"
"683","H4CA53075","TRUE, WAYNE STEWART","REP",2014,"H","CA",53,"C00555854"
"684","H4CA53091","EDWARDS, JOHN R","REP",2014,"H","CA",53,""
"685","H4CO00023","TAPIA, ABEL J","DEM",2014,"H","CO",3,"C00560896"
"686","H4CO01112","WALSH, MARTIN H","REP",2014,"H","CO",1,"C00550962"
"687","H4CO01120","CUNNINGHAM, KATHLEEN","REP",2014,"H","CO",1,""
"688","H4CO01146","KIRSCHLER, DANIEL","REP",2014,"H","CO",1,""
"689","H4CO02094","LEING, GEORGE","REP",2014,"H","CO",2,"C00555227"
"690","H4CO02102","SARNER, LARRY WAYNE","REP",2014,"H","CO",2,"C00555623"
"691","H4CO02110","COMER, ROBERT D","REP",2014,"H","CO",2,"C00560169"
"692","H4CO03233","LAEKE, ABEL GEBRE","DEM",2014,"H","CO",3,"C00544460"
"693","H4CO03241","SHELDON, STEPHEN MARC","DEM",2014,"H","CO",3,""
"694","H4CO03258","MCFADYEN, LIANE FAY ""BUFFIE""","DEM",2014,"H","CO",3,"C00556738"
"695","H4CO03266","COX, DAVID LAWRENCE","REP",2014,"H","CO",3,"C00563593"
"696","H4CO04074","MEYERS, VICTOR S","DEM",2014,"H","CO",4,"C00547661"
"697","H4CO04090","BUCK, KENNETH R","REP",2014,"H","CO",4,"C00461368"
"698","H4CO04108","RENFROE, SCOTT WINSTON","REP",2014,"H","CO",4,"C00559716"
"699","H4CO04116","LAFFEY, STEPHEN PATRICK","REP",2014,"H","CO",4,"C00559526"
"700","H4CO04124","KIRKMEYER, BARBARA","REP",2014,"H","CO",4,"C00559518"
"701","H4CO04132","CHAPIN, DAN","DEM",2014,"H","CO",4,"C00563478"
"702","H4CO05055","HALTER, IRVING LESLIE JR","DEM",2014,"H","CO",5,"C00546689"
"703","H4CO06087","ROMANOFF, ANDREW","DEM",2014,"H","CO",6,"C00541607"
"704","H4CO06095","SUMMEY, LESLIE ANNETTE","DEM",2014,"H","CO",5,"C00552620"
"705","H4CO07036","YTTERBERG, DONALD G W","REP",2014,"H","CO",7,"C00549501"
"706","H4CT02068","CAVANAGH, LORI HOPKINS","REP",2014,"H","CT",2,"C00554956"
"707","H4CT02076","EVANS, EVAN A","REP",2014,"H","CT",2,"C00556902"
"708","H4CT03082","BROWN, JAMES E","REP",2014,"H","CT",3,"C00560581"
"709","H4CT04114","SHABAN , JOHN T","REP",2014,"H","CT",4,"C00550087"
"710","H4CT04122","HIGBLE, CARLTON MILO IV","REP",2014,"H","CT",4,"C00553149"
"711","H4CT04130","HIGBIE, CARL","REP",2014,"H","CT",4,""
"712","H4CT04148","BENTIVEGNA, JOE","REP",2014,"H","CT",4,"C00555110"
"713","H4CT05129","LILIENTHAL, SAL STEPHEN ROSS","REP",2014,"H","CT",5,"C00544742"
"714","H4DC00092","RIMENSNYDER, NELSON FREDERICK","REP",2014,"H","DC",0,"C00566869"
"715","H4FL00033","SHEA, JOSEPH PATRICK","DEM",2014,"H","FL",NA,"C00562363"
"716","H4FL02062","GRAHAM, GWEN","DEM",2014,"H","FL",2,"C00543249"
"717","H4FL03086","MCDOWELL, AQUASIA JOHNSON","DEM",2014,"H","FL",3,""
"718","H4FL03094","RUSH, JACOB ANTHONY","REP",2014,"H","FL",3,"C00557371"
"719","H4FL03110","WHEELER, MARIHELEN HADDOCK","DEM",2014,"H","FL",3,"C00560714"
"720","H4FL04035","SHOAF, JAMES RYMAN","REP",2014,"H","FL",4,"C00558353"
"721","H4FL05073","LOWE, THUY","REP",2014,"H","FL",5,"C00550046"
"722","H4FL05099","SMALLEY, WILLIAM (BILL)","DEM",2014,"H","FL",NA,"C00567453"
"723","H4FL06022","COX, DAVID","DEM",2014,"H","FL",6,"C00540021"
"724","H4FL07061","SMITH, DAVID A","REP",2014,"H","FL",7,"C00551879"
"725","H4FL07079","AZCONA, ALAN","REP",2014,"H","FL",7,"C00553032"
"726","H4FL07087","NEUMAN, WESLEY RYAN","DEM",2014,"H","FL",7,"C00553545"
"727","H4FL07095","BLANCHARD, ZECHARIAH","REP",2014,"H","FL",7,"C00557942"
"728","H4FL07103","OEHLRICH, DONALD PAUL","REP",2014,"H","FL",7,"C00559161"
"729","H4FL07111","SHIRLEY, KELLY","REP",2014,"H","FL",7,"C00561407"
"730","H4FL08077","WESTBROOK, CORRY","DEM",2014,"H","FL",8,"C00543173"
"731","H4FL08085","ROTHBLATT, GABRIEL","DEM",2014,"H","FL",8,"C00543439"
"732","H4FL08093","DUNCAN, CHRISTOPHER L JR","DEM",2014,"H","FL",8,"C00559674"
"733","H4FL09083","PLATT, CAROL","REP",2014,"H","FL",9,"C00544635"
"734","H4FL09091","MCKENNA, MICHAEL PATRICK","DEM",2014,"H","FL",10,"C00545178"
"735","H4FL09109","BONILLA, JORGE L JR","REP",2014,"H","FL",9,"C00545715"
"736","H4FL09117","VIVALDI, PETER","REP",2014,"H","FL",9,"C00546531"
"737","H4FL10057","SEELEY, DAVID ALLEN","REP",2014,"H","FL",10,"C00543421"
"738","H4FL10099","MODARRES, SHAYAN H","DEM",2014,"H","FL",10,"C00552182"
"739","H4FL10107","FERREE, WILLIAM M","DEM",2014,"H","FL",10,"C00556159"
"740","H4FL11071","KOLLER, DAVID C","DEM",2014,"H","FL",11,"C00552448"
"741","H4FL12061","DENTON, JAMES F JR","REP",2014,"H","FL",12,"C00540526"
"742","H4FL13085","ZOLLER, NICHOLAS","REP",2014,"H","FL",13,"C00550210"
"743","H4FL13093","SINK, ALEX","DEM",2014,"H","FL",13,"C00551226"
"744","H4FL13101","JOLLY, DAVID W.","REP",2014,"H","FL",13,"C00551572"
"745","H4FL13119","FLEIG, JOHN MICHAEL","REP",2014,"H","FL",13,""
"746","H4FL13127","PETERS, KATHLEEN","REP",2014,"H","FL",13,"C00552000"
"747","H4FL13135","BIRCHER, MARK WILLIAM","REP",2014,"H","FL",13,"C00552570"
"748","H4FL15155","COHN, ALAN MICHAEL","DEM",2014,"H","FL",15,"C00548537"
"749","H4FL16146","LAWRENCE, HENRY","DEM",2014,"H","FL",16,"C00555482"
"750","H4FL17037","ELLISON, ALLEN L","DEM",2014,"H","FL",17,""
"751","H4FL18043","SCHLESINGER, ALAN","REP",2014,"H","FL",18,"C00544361"
"752","H4FL18050","ANDEL, ELLEN","REP",2014,"H","FL",18,"C00545129"
"753","H4FL18068","DOMINO, CARL J","REP",2014,"H","FL",18,"C00547281"
"754","H4FL18076","TURNQUEST, CALVIN DEON","REP",2014,"H","FL",18,"C00550129"
"755","H4FL18084","HIRES, BEVERLY JOY","REP",2014,"H","FL",18,"C00555631"
"756","H4FL18092","WUKOSON, NICK ROBERT","REP",2014,"H","FL",18,"C00557066"
"757","H4FL18100","LARA, BRIAN","REP",2014,"H","FL",18,"C00558312"
"758","H4FL18118","LYNCH, FRANK","REP",2014,"H","FL",18,"C00560953"
"759","H4FL19058","FREEMAN, APRIL JUNE","DEM",2014,"H","FL",19,"C00541359"
"760","H4FL19066","GIBENS, BRIAN WAYNE","REP",2014,"H","FL",19,"C00552984"
"761","H4FL19074","CLAWSON, CURTIS J","REP",2014,"H","FL",19,"C00554972"
"762","H4FL19082","ROSSANO, TIMOTHY JOHN","REP",2014,"H","FL",19,"C00555763"
"763","H4FL19090","BENACQUISTO, LIZBETH","REP",2014,"H","FL",19,"C00556241"
"764","H4FL19108","DREIKORN, MICHAEL JOHN","REP",2014,"H","FL",19,"C00556464"
"765","H4FL20023","WASSERMAN SCHULTZ, DEBBIE","DEM",2014,"H","FL",23,"C00385773"
"766","H4FL20056","ENRIGHT, JEAN L","DEM",2014,"H","FL",20,"C00549238"
"767","H4FL20064","BONNER, JAY ALAN","REP",2014,"H","FL",20,"C00550848"
"768","H4FL20072","MCCLINE, JAMEEL","DEM",2014,"H","FL",20,"C00564724"
"769","H4FL21054","MOREL, EMMANUEL G","DEM",2014,"H","FL",21,"C00539973"
"770","H4FL21062","COLON, HENRY","REP",2014,"H","FL",21,"C00547711"
"771","H4FL22086","MCGEE, ANDREA LEIGH","REP",2014,"H","FL",22,"C00553388"
"772","H4FL22094","RODGERS, JEREMY M","REP",2014,"H","FL",22,"C00560862"
"773","H4FL22110","SPAIN, PAUL DOUGLAS","REP",2014,"H","FL",22,"C00564948"
"774","H4FL23076","GARCIA, JUAN","REP",2014,"H","FL",23,"C00547760"
"775","H4FL24017","ETIENNE, MICHAEL A","DEM",2014,"H","FL",24,"C00536516"
"776","H4FL25014","MAGEE, ERIN KENT","REP",2014,"H","FL",25,"C00544627"
"777","H4FL26012","MACDOUGALL, EDWARD P","REP",2014,"H","FL",26,"C00541490"
"778","H4FL26038","CURBELO, CARLOS MR.","REP",2014,"H","FL",26,"C00546846"
"779","H4FL26046","PALOMARES-STARBUCK, LORENZO 'LARRY'","REP",2014,"H","FL",26,"C00548024"
"780","H4FL26061","MARTINEZ, JOE A","REP",2014,"H","FL",26,"C00550764"
"781","H4GA01039","CARTER, EARL LEROY","REP",2014,"H","GA",1,"C00543967"
"782","H4GA01047","JARVIS, B STEFAN","REP",2014,"H","GA",NA,"C00544080"
"783","H4GA01054","JOHNSON, ROBERT EUGENE MD","REP",2014,"H","GA",1,"C00545418"
"784","H4GA01062","SCHWARZ, DAVID S","REP",2014,"H","GA",1,"C00545269"
"785","H4GA01070","CHAPMAN, JEFF","REP",2014,"H","GA",1,"C00545962"
"786","H4GA01088","CARTER, JAMES DARWIN","REP",2014,"H","GA",1,"C00547042"
"787","H4GA01096","MCCALLUM, JOHN","REP",2014,"H","GA",1,"C00552463"
"788","H4GA01104","SMITH, MARC ANTHONY","DEM",2014,"H","GA",1,""
"789","H4GA01112","TAVIO, AMY LYNN","DEM",2014,"H","GA",1,"C00555672"
"790","H4GA01120","REESE, BRIAN CORWIN","DEM",2014,"H","GA",1,"C00556340"
"791","H4GA01138","MARTIN, EARL THOMAS MD","REP",2014,"H","GA",1,"C00556969"
"792","H4GA02060","DUKE, GREGORY PAUL","REP",2014,"H","GA",2,"C00542480"
"793","H4GA02078","CHILDS, VIVIAN LOUISE","REP",2014,"H","GA",2,"C00560359"
"794","H4GA04116","BROWN, THOMAS","DEM",2014,"H","GA",4,"C00551135"
"795","H4GA04124","WIGHT, THOMAS DEE","DEM",2014,"H","GA",7,"C00553362"
"796","H4GA06087","PRICE, THOMAS EDMUNDS","REP",2014,"H","GA",6,"C00386755"
"797","H4GA08067","WESTMORELAND, LYNN A.","REP",2014,"H","GA",3,"C00387126"
"798","H4GA09057","VOGEL, DAVID DONALD","DEM",2014,"H","GA",9,"C00552976"
"799","H4GA09065","FONTAINE, BERNARD ARTHUR","REP",2014,"H","GA",9,"C00559815"
"800","H4GA10048","DOUGLAS, JOHN F","REP",2014,"H","GA",10,""
"801","H4GA10055","SHELDON, DONNA HORTMAN","REP",2014,"H","GA",10,"C00543728"
"802","H4GA10063","GERRARD, GARY","REP",2014,"H","GA",10,"C00544437"
"803","H4GA10071","COLLINS, MICHAEL A JR","REP",2014,"H","GA",10,"C00544684"
"804","H4GA10089","DIOUS, IVORY KENNETH","DEM",2014,"H","GA",10,"C00554238"
"805","H4GA10097","SLOWINSKI, BRIAN RICHARD","REP",2014,"H","GA",10,"C00562140"
"806","H4GA10105","SWAN, S MITCHELL","REP",2014,"H","GA",10,"C00560409"
"807","H4GA11046","DAVIS, SUSAN MAECHELL","REP",2014,"H","GA",11,"C00543181"
"808","H4GA11053","BARR, BOB","REP",2014,"H","GA",11,"C00543405"
"809","H4GA11061","LOUDERMILK, BARRY","REP",2014,"H","GA",11,"C00543892"
"810","H4GA11079","LINDSEY, EDWARD H JR","REP",2014,"H","GA",11,"C00544429"
"811","H4GA11087","PRIDEMORE, TRICIA","REP",2014,"H","GA",11,"C00544726"
"812","H4GA11095","MROZINSKI, LARRY","REP",2014,"H","GA",11,"C00548826"
"813","H4GA11103","COLLINS, HAYDEN THOMAS JR","REP",2014,"H","GA",11,"C00552307"
"814","H4GA11111","WILSON, DONALD E JR","DEM",2014,"H","GA",11,""
"815","H4GA12010","BARROW, JOHN J.","DEM",2014,"H","GA",12,"C00384735"
"816","H4GA12044","DUTTON, DELVIS WILLIAM","REP",2014,"H","GA",12,"C00557074"
"817","H4GA12051","YU, EUGENE CHIN","REP",2014,"H","GA",12,"C00547158"
"818","H4GA13034","OWENS, MICHAEL CLAUDE","DEM",2014,"H","GA",13,"C00553677"
"819","H4GA14016","HERRON, KENNETH LEON SR","REP",2014,"H","GA",14,"C00560102"
"820","H4GU00013","ARTERO, MATTHEW PASCUAL","DEM",2014,"H","GU",0,""
"821","H4GU00021","METCALFE, MARGARET MCDONALD GLOVER","REP",2014,"H","GU",0,"C00565705"
"822","H4HI01100","CHANG, STANLEY","DEM",2014,"H","HI",1,"C00540468"
"823","H4HI01118","ANDERSON, IKAIKA","DEM",2014,"H","HI",1,"C00546812"
"824","H4HI01126","ESPERO, WILLIAM","DEM",2014,"H","HI",1,"C00547067"
"825","H4HI01134","TAKAI, KYLE MARK","DEM",2014,"H","HI",1,"C00548131"
"826","H4HI01142","XIAN, KATHRYN","DEM",2014,"H","HI",1,"C00548768"
"827","H4HI01159","MIYAMOTO, HANNAH STEPHANIE","DEM",2014,"H","HI",1,"C00550723"
"828","H4HI01167","KIM, DONNA MERCADO","DEM",2014,"H","HI",1,"C00551507"
"829","H4HI01175","MANAHAN, JOEY","DEM",2014,"H","HI",1,"C00556894"
"830","H4HI01191","LEVENE, ALLAN","REP",2014,"H","HI",1,""
"831","H4HI02108","CAPELOUTO, MARISSA MS","REP",2014,"H","HI",2,"C00555011"
"832","H4IA01069","MURPHY, PATRICK JOSEPH","DEM",2014,"H","IA",1,"C00541938"
"833","H4IA01077","VERNON, MONICA W","DEM",2014,"H","IA",1,"C00545574"
"834","H4IA01085","O'BRIEN, DAVID A","DEM",2014,"H","IA",1,"C00546937"
"835","H4IA01093","DANDEKAR, SWATI ARVIND","DEM",2014,"H","IA",1,"C00546804"
"836","H4IA01101","KAJTAZOVIC, ANESA","DEM",2014,"H","IA",1,"C00546994"
"837","H4IA01119","ROGERS, WALT","REP",2014,"H","IA",1,"C00550582"
"838","H4IA02042","LOFGREN, MARK S","REP",2014,"H","IA",2,"C00546192"
"839","H4IA02059","WALDREN, MATTHEW C","REP",2014,"H","IA",2,"C00561894"
"840","H4IA03057","SHERZAN, MICHAEL THOMAS","DEM",2014,"H","IA",3,"C00541565"
"841","H4IA03065","APPEL, STACI","DEM",2014,"H","IA",3,"C00546507"
"842","H4IA03073","DELACERDA, GABRIEL JOSE","DEM",2014,"H","IA",3,"C00548990"
"843","H4IA03081","SCHULTZ, MATTHEW DAVID","REP",2014,"H","IA",3,"C00556001"
"844","H4IA03099","CRAMER, ROBERT JAMES","REP",2014,"H","IA",3,"C00555961"
"845","H4IA03107","SHAW, MONTE","REP",2014,"H","IA",3,"C00556357"
"846","H4IA03115","YOUNG, DAVID","REP",2014,"H","IA",3,"C00545616"
"847","H4IA03123","GRANDANETTE, JOE","REP",2014,"H","IA",3,""
"848","H4IA04113","MOWRER, JIM","DEM",2014,"H","IA",4,"C00546549"
"849","H4IA05102","LATHAM, THOMAS","REP",2014,"H","IA",3,"C00287045"
"850","H4ID01081","RINGO, SHIRLEY G","DEM",2014,"H","ID",1,"C00550202"
"851","H4ID01099","BARONE, RYAN ANDREW","DEM",2014,"H","ID",1,""
"852","H4ID01107","BLACKWELL, SEAN","REP",2014,"H","ID",1,""
"853","H4ID01115","GREENWAY, MICHAEL","REP",2014,"H","ID",1,""
"854","H4ID01123","MARIE, LISA","REP",2014,"H","ID",1,""
"855","H4ID02063","SMITH, BRYAN","REP",2014,"H","ID",2,"C00545517"
"856","H4IL00032","OLSEN, RANDALL WAYNE","DEM",2014,"H","IL",16,"C00548859"
"857","H4IL02301","WALLACE, ERIC M.","REP",2014,"H","IL",2,"C00541326"
"858","H4IL02350","MARCUS, LEWIS","DEM",2014,"H","IL",2,""
"859","H4IL03077","LIPINSKI, DANIEL WILLIAM WILLIAM","DEM",2014,"H","IL",3,"C00405431"
"860","H4IL03093","BRANNIGAN, SHARON M","REP",2014,"H","IL",3,"C00556027"
"861","H4IL04083","EIDENBERG, ALEXANDRA CATHERINE","DEM",2014,"H","IL",4,"C00540609"
"862","H4IL04091","ZAVALA, JORGE GERARDO","DEM",2014,"H","IL",4,""
"863","H4IL05155","WHITE, FREDRICK K.","REP",2014,"H","IL",5,""
"864","H4IL06104","MASON, MICHAEL","DEM",2014,"H","IL",6,"C00553719"
"865","H4IL07037","DAVIS, DANNY K. MR.","DEM",2014,"H","IL",7,"C00172619"
"866","H4IL07144","ROCHE, DANIEL THOMAS","DEM",2014,"H","IL",7,"C00549980"
"867","H4IL07151","BUMPERS, ROBERT L.","REP",2014,"H","IL",7,""
"868","H4IL08118","GOEL, MANJU","REP",2014,"H","IL",8,"C00549733"
"869","H4IL08126","KAIFESH, LAWRENCE JOSEPH","REP",2014,"H","IL",8,"C00551036"
"870","H4IL09074","WILLIAMS, DAVID EARL III","REP",2014,"H","IL",9,"C00545533"
"871","H4IL10064","HICKORY, ARLENE","DEM",2014,"H","IL",10,""
"872","H4IL11195","SENGER, DARLENE","REP",2014,"H","IL",11,"C00544734"
"873","H4IL11203","BALKEMA, CHRIS","REP",2014,"H","IL",11,"C00543702"
"874","H4IL11211","BAYNE, IAN L","REP",2014,"H","IL",11,"C00547000"
"875","H4IL11229","ROBBINS, CRAIG","REP",2014,"H","IL",11,"C00545632"
"876","H4IL11237","MILLER, ALBERT","REP",2014,"H","IL",11,"C00551473"
"877","H4IL12060","BOST, MICHAEL J","REP",2014,"H","IL",12,"C00546499"
"878","H4IL13175","CALLIS, ANN","DEM",2014,"H","IL",13,"C00544486"
"879","H4IL13183","RUIZ, JOSE MANUEL","REP",2014,"H","IL",13,""
"880","H4IL13191","HAROLD, ERIKA NATALI LOUISE","REP",2014,"H","IL",13,"C00545822"
"881","H4IL13209","GOLLIN, GEORGE","DEM",2014,"H","IL",13,"C00547208"
"882","H4IL13217","GREEN, DAVID LEE","DEM",2014,"H","IL",13,"C00549584"
"883","H4IL13225","BYRNES, BILL","DEM",2014,"H","IL",12,""
"884","H4IL14124","HOSTA, JOHN","DEM",2014,"H","IL",14,""
"885","H4IL15071","THORSLAND, ERIC LEE","DEM",2014,"H","IL",15,"C00549899"
"886","H4IL16020","HALE JR, DAVID JERRY","REP",2014,"H","IL",16,"C00553826"
"887","H4IL18109","MELLON, ROB","DEM",2014,"H","IL",18,"C00555771"
"888","H4IL18117","MILLER, DARREL ERVIN","DEM",2014,"H","IL",18,"C00563460"
"889","H4IN01012","VISCLOSKY, PETER J.","DEM",2014,"H","IN",1,"C00166504"
"890","H4IN02135","BOCK, JOSEPH","DEM",2014,"H","IN",2,"C00551234"
"891","H4IN02143","KERN, BOB","DEM",2014,"H","IN",2,""
"892","H4IN02150","CARPENTER, DOUGLAS M.","DEM",2014,"H","IN",2,""
"893","H4IN03091","REDMOND, JIM","DEM",2014,"H","IN",3,""
"894","H4IN03109","MAHONEY III, JAMES (JIM) E.","REP",2014,"H","IN",3,""
"895","H4IN03117","BARINGER, MARK WILLIAM","REP",2014,"H","IN",3,""
"896","H4IN04172","DALE, JOHN","DEM",2014,"H","IN",4,"C00553438"
"897","H4IN04180","GRANT, KEVIN JAY","REP",2014,"H","IN",4,""
"898","H4IN04206","POLLCHIK, HOWARD JOSEPH","DEM",2014,"H","IN",4,""
"899","H4IN04214","BLAYDES, JEFFERY OILVER","DEM",2014,"H","IN",4,""
"900","H4IN04222","FUTRELL, JOHN L.","DEM",2014,"H","IN",4,""
"901","H4IN04230","DAY, ROGER D.","DEM",2014,"H","IN",4,""
"902","H4IN05104","STOCKDALE, DAVID S","REP",2014,"H","IN",5,"C00544338"
"903","H4IN05112","DAVIDSON, ALLEN RAY","DEM",2014,"H","IN",5,"C00554121"
"904","H4IN05120","DENNEY, SHAWN ALLEN","DEM",2014,"H","IN",5,"C00555177"
"905","H4IN05138","FORD, DAVID WILLIAM","DEM",2014,"H","IN",5,"C00555995"
"906","H4IN05146","CAMPBELL, DAVID M, (MIKE)","REP",2014,"H","IN",5,""
"907","H4IN06102","WESTERFIELD, CORINNE NICOLE","DEM",2014,"H","IN",6,""
"908","H4IN07134","FECTEAU, BRIAN","REP",2014,"H","IN",7,"C00546614"
"909","H4IN07142","SMITH, GORDON E","REP",2014,"H","IN",7,"C00554808"
"910","H4IN07159","GODFREY, CURTIS","DEM",2014,"H","IN",7,""
"911","H4IN07175","MAGEE, ERIN KENT","REP",2014,"H","IN",7,""
"912","H4IN08199","MCNEIL, ANDREW TOBIAS","REP",2014,"H","IN",8,"C00553131"
"913","H4IN08207","SPANGLER, TOM","DEM",2014,"H","IN",8,"C00556910"
"914","H4IN09072","BAILEY, BILL","DEM",2014,"H","IN",9,"C00547612"
