"","CAND_ID","CAND_NAME","CAND_PTY_AFFILIATION","CAND_ELECTION_YR","CAND_OFFICE","CAND_OFFICE_ST","CAND_OFFICE_DISTRICT","CAND_PCC"
"1511","H0PA08205","GRANVILLE, EARL","REP",2020,"H","PA",8,"C00730655"
"1512","H0PA08221","BOGNET, JIM","REP",2020,"H","PA",8,"C00735688"
"1513","H0PA08239","CAMMISA, MIKE","REP",2020,"H","PA",8,"C00735290"
"1514","H0PA09047","MCGRAW, ALBERT DOUGLAS","REP",2020,"H","PA",9,"C00758458"
"1515","H0PA10078","MARINO, THOMAS ANTHONY","REP",2020,"H","PA",12,"C00475145"
"1516","H0PA10102","BRIER, THOMAS F JR","DEM",2020,"H","PA",10,"C00697037"
"1517","H0PA10110","DEPASQUALE, EUGENE","DEM",2020,"H","PA",10,"C00710533"
"1518","H0PA10128","JEFFRIES, ROBERT","REP",2020,"H","PA",10,"C00713453"
"1519","H0PA10136","COLE, KOLBE","DEM",2020,"H","PA",10,""
"1520","H0PA11175","NESBITT, ADAM CHARLES","DEM",2020,"H","PA",11,"C00715755"
"1521","H0PA11183","HAMMOND, SARAH","DEM",2020,"H","PA",11,"C00721837"
"1522","H0PA11191","DAIGLE, PAUL RICHARD","DEM",2020,"H","PA",11,"C00737155"
"1523","H0PA12181","KELLER, FRED","REP",2020,"H","PA",12,"C00697052"
"1524","H0PA12199","GRIFFIN, LEE","DEM",2020,"H","PA",12,"C00742270"
"1525","H0PA13114","ROWLEY, TODD","DEM",2020,"H","PA",13,"C00723858"
"1526","H0PA14120","HOWARD, LOGAN DAVID","DEM",2020,"H","PA",14,"C00716852"
"1527","H0PA14138","MARX, WILLIAM A MR. III","DEM",2020,"H","PA",14,"C00736504"
"1528","H0PA15127","WILLIAMS, ROBERT","DEM",2020,"H","PA",15,""
"1529","H0PA16026","SMITH, DANIEL B MR JR","DEM",2020,"H","PA",16,"C00704262"
"1530","H0PA16034","GNIBUS, KRISTY","DEM",2020,"H","PA",16,"C00722314"
"1531","H0PA16042","DESANTIS, EDWARD J","DEM",2020,"H","PA",16,"C00724096"
"1532","H0PA16059","SONNEK, LUISA S MS","DEM",2020,"H","PA",16,"C00730960"
"1533","H0PA16067","CADY, MATTHEW DALE DR","DEM",2020,"H","PA",16,"C00735381"
"1534","H0PA17099","TIMKO, SCOTT RICHARD","REP",2020,"H","PA",17,"C00701086"
"1535","H0PA17107","THOMSEN, BRIAN","REP",2020,"H","PA",17,"C00721894"
"1536","H0PA17115","PARNELL, RICHARD SEAN","REP",2020,"H","PA",17,"C00724914"
"1537","H0PA17123","VODVARKA, JESSE JAMES","REP",2020,"H","PA",17,"C00735720"
"1538","H0PA17131","HENDRIE, DANIEL","DEM",2020,"H","PA",17,""
"1539","H0PA18071","CARTNER, JEREMY P","REP",2020,"H","PA",18,""
"1540","H0PA18097","DICKINSON, GERALD","DEM",2020,"H","PA",18,"C00701847"
"1541","H0PA18113","NEGRON, LUKE","REP",2020,"H","PA",18,"C00735852"
"1542","H0PR01018","NADAL POWER, JOSE","DEM",2020,"H","PR",0,"C00706952"
"1543","H0RI01073","CICILLINE, DAVID N","DEM",2020,"H","RI",1,"C00476564"
"1544","H0RI02139","LANGEVIN, JAMES R HONORABLE","DEM",2020,"H","RI",2,"C00344697"
"1545","H0RI02246","ROBBIO, DONALD F.","REP",2020,"H","RI",2,""
"1546","H0RI02287","LANCIA, BOB","REP",2020,"H","RI",2,"C00738302"
"1547","H0RI02295","CONLEY, DYLAN","DEM",2020,"H","RI",2,"C00748111"
"1548","H0SC01360","COVERT, MICHAEL","REP",2020,"H","SC",1,"C00693630"
"1549","H0SC01378","CUNNINGHAM, LOGAN S","REP",2020,"H","SC",1,"C00707133"
"1550","H0SC01386","LANDING, KATHERINE DUBEAU","REP",2020,"H","SC",1,"C00708875"
"1551","H0SC01394","MACE, NANCY","REP",2020,"H","SC",1,"C00710103"
"1552","H0SC01402","COX, CHRIS","REP",2020,"H","SC",1,"C00711390"
"1553","H0SC01410","NORRIS, PHILLIP DWIGHT","REP",2020,"H","SC",1,"C00712471"
"1554","H0SC01428","MOLE, BRAD","REP",2020,"H","SC",1,"C00723155"
"1555","H0SC01436","JOHNSON, JAMISON VANN","REP",2020,"H","SC",1,"C00734293"
"1556","H0SC02061","BOROUGHS, ADAIR FORD","DEM",2020,"H","SC",2,"C00701052"
"1557","H0SC02079","NATHANIEL, LAWRENCE D","DEM",2020,"H","SC",2,"C00693903"
"1558","H0SC02087","SINHA, VIRESH M","DEM",2020,"H","SC",2,"C00723221"
"1559","H0SC02095","BISHOP, MICHAEL","REP",2020,"H","SC",2,"C00748012"
"1560","H0SC03077","DUNCAN, JEFFREY D MR.","REP",2020,"H","SC",3,"C00460550"
"1561","H0SC03150","WELCH, MARK DILLING MR.","DEM",2020,"H","SC",3,"C00741637"
"1562","H0SC04281","NELSON, KIMBERLY","DEM",2020,"H","SC",4,"C00710665"
"1563","H0SC05049","MAMMADOV, RAMIN","DEM",2020,"H","SC",5,"C00729699"
"1564","H0SC05056","BROWN, MAURICUS","DEM",2020,"H","SC",5,"C00736694"
"1565","H0SC06237","MCCOLLUM, JOHN","REP",2020,"H","SC",6,"C00745877"
"1566","H0SC07011","HUGGINS, DEWON","REP",2020,"H","SC",7,"C00722033"
"1567","H0SC07029","WATSON, MELISSA WARD","DEM",2020,"H","SC",7,"C00732883"
"1568","H0SC07037","WILLIAMS, WILLIAM HENRY","DEM",2020,"H","SC",7,"C00742940"
"1569","H0SD01060","SPAWN, ELLEE","DEM",2020,"H","SD",0,"C00691519"
"1570","H0SD01078","RAVER, WHITNEY","DEM",2020,"H","SD",0,"C00715961"
"1571","H0SD01086","WIRTH, BRIAN","DEM",2020,"H","SD",0,"C00717652"
"1572","H0SD01094","MARTY MAY, ELIZABETH","REP",2020,"H","SD",0,"C00736561"
"1573","H0TN01043","ROWE, CHRISTOPHER LEE","DEM",2020,"H","TN",1,"C00693739"
"1574","H0TN01050","SMITH, LARRY JOSEPH","DEM",2020,"H","TN",1,"C00715557"
"1575","H0TN01068","DECAL, DUSTIN","REP",2020,"H","TN",1,"C00723254"
"1576","H0TN01076","CLARK, JOHN","REP",2020,"H","TN",1,"C00733881"
"1577","H0TN01084","CROWE, DEWEY RUSTY EDWARD II","REP",2020,"H","TN",1,"C00738930"
"1578","H0TN01092","WALSINGHAM, BLAIR NICOLE","DEM",2020,"H","TN",1,"C00739953"
"1579","H0TN01100","DARDEN, STEPHEN MATSON MR.","REP",2020,"H","TN",1,"C00740589"
"1580","H0TN01118","HARSHBARGER, DIANA","REP",2020,"H","TN",1,"C00741090"
"1581","H0TN01126","ARLINGHAUS, WILLIAM PHILIP","REP",2020,"H","TN",1,"C00742148"
"1582","H0TN01134","HILL, TIMOTHY AARON","REP",2020,"H","TN",1,"C00743393"
"1583","H0TN01142","GAPP, JOSHUA","REP",2020,"H","TN",1,"C00743732"
"1584","H0TN01159","HAWK, DAVID","REP",2020,"H","TN",1,"C00743591"
"1585","H0TN01167","FLEENOR, CHADWICK JAMES","REP",2020,"H","TN",1,""
"1586","H0TN01175","QUILLEN, CARTER MATHESON MR.","REP",2020,"H","TN",1,""
"1587","H0TN01183","ADKINS, JAY","REP",2020,"H","TN",1,"C00741074"
"1588","H0TN01191","BAKER, RICHARD","REP",2020,"H","TN",1,""
"1589","H0TN01209","CANSLER, CHANCE L","REP",2020,"H","TN",1,""
"1590","H0TN01217","MILLER, CHUCK","REP",2020,"H","TN",1,""
"1591","H0TN01225","WILLIAMS, NICHOLE","REP",2020,"H","TN",1,"C00714022"
"1592","H0TN02090","BROWN, CHANCE","DEM",2020,"H","TN",2,"C00739896"
"1593","H0TN03254","FLEISCHMANN, CHARLES J","REP",2020,"H","TN",3,"C00461822"
"1594","H0TN03452","GORMAN, MEG","DEM",2020,"H","TN",3,"C00742395"
"1595","H0TN04195","DESJARLAIS, SCOTT HON.","REP",2020,"H","TN",4,"C00464073"
"1596","H0TN04260","MEYER, LAWRENCE DOUG NORVILLE DOUGLAS ","REP",2020,"H","TN",4,"C00707331"
"1597","H0TN04278","BIVENS, LYDIA NOELLE","DEM",2020,"H","TN",4,"C00741835"
"1598","H0TN04286","ANDERS, JACOB KRISTOPHER MR.","DEM",2020,"H","TN",4,"C00742312"
"1599","H0TN04294","SHARP, RANDY A","REP",2020,"H","TN",4,""
"1600","H0TN05317","RAWLINGS, JOSHUA","DEM",2020,"H","TN",5,"C00718551"
"1601","H0TN05325","MATTLIN, MEREDITH PAIGE","DEM",2020,"H","TN",5,"C00723585"
"1602","H0TN05333","BAUTISTA-JONES, JUSTIN","DEM",2020,"H","TN",5,"C00726646"
"1603","H0TN05358","ADCOX, ANTHONY","REP",2020,"H","TN",5,""
"1604","H0TN05366","ADCOX, ELIJAH NATHANIEL","REP",2020,"H","TN",5,"C00737668"
"1605","H0TN05374","MORAN, JOSHUA","DEM",2020,"H","TN",5,"C00737783"
"1606","H0TN05382","HAYNES, KEEDA","DEM",2020,"H","TN",5,"C00733311"
"1607","H0TN06364","FINLEY, CHRISTOPHER MARTIN","DEM",2020,"H","TN",6,"C00754176"
"1608","H0TN07255","SREEPADA, KIRAN","DEM",2020,"H","TN",7,"C00721761"
"1609","H0TN08345","SKINNER, HOLLIS W","DEM",2020,"H","TN",8,""
"1610","H0TN08352","WILLAMSON, SAVANNAH","DEM",2020,"H","TN",8,""
"1611","H0TN09129","STRONG, COREY O","DEM",2020,"H","TN",9,"C00713255"
"1612","H0TN47012","HUBBARD, STEVEN ERICH MR.","DEM",2020,"H","TN",6,"C00709352"
"1613","H0TX01108","GILBERT, HANK","DEM",2020,"H","TX",1,"C00718270"
"1614","H0TX01124","DAVIDSON, JOHNATHAN KYLE","REP",2020,"H","TX",1,""
"1615","H0TX02080","CARDNELL, ELISA","DEM",2020,"H","TX",2,"C00696146"
"1616","H0TX02098","OLSEN, TRAVIS","DEM",2020,"H","TX",2,"C00725838"
"1617","H0TX02106","LADJEVARDIAN, SIMA JANDAGHI","DEM",2020,"H","TX",2,"C00730408"
"1618","H0TX03096","DO, TANNER T","DEM",2020,"H","TX",3,"C00698845"
"1619","H0TX03104","ROBERTSON, AL D","DEM",2020,"H","TX",3,"C00710376"
"1620","H0TX03112","MCCAFFITY, SEAN J","DEM",2020,"H","TX",3,"C00715318"
"1621","H0TX03120","SEIKALY, HELANE LULU SAWSAN","DEM",2020,"H","TX",3,"C00721670"
"1622","H0TX04151","FOSTER, RUSSELL","DEM",2020,"H","TX",4,"C00722686"
"1623","H0TX04177","ROSS, JASON","REP",2020,"H","TX",4,"C00745794"
"1624","H0TX04185","JOHANNESEN, TRACE","REP",2020,"H","TX",4,"C00746388"
"1625","H0TX04193","RANSOM, TRAVIS","REP",2020,"H","TX",4,"C00747865"
"1626","H0TX04201","HARRIS, PHILIP AARON","REP",2020,"H","TX",4,"C00749523"
"1627","H0TX04219","FALLON, PATRICK","REP",2020,"H","TX",4,"C00750307"
"1628","H0TX04227","SCHELL, CHRISTOPHER MR.","REP",2020,"H","TX",4,"C00752121"
"1629","H0TX04235","WORTHEN, ROBERT","REP",2020,"H","TX",4,"C00752527"
"1630","H0TX05109","SALTER, CAROLYN","DEM",2020,"H","TX",5,"C00734236"
"1631","H0TX05117","HILL, DONALD","REP",2020,"H","TX",5,"C00733758"
"1632","H0TX06081","KHAN, IMRAN","DEM",2020,"H","TX",6,"C00698639"
"1633","H0TX06099","DANIEL, STEPHEN","DEM",2020,"H","TX",6,"C00711739"
"1634","H0TX07154","DEVOR, THOMAS CHRISTIAN MR.","REP",2020,"H","TX",7,"C00691592"
"1635","H0TX07162","SANDLES, CHRISTOPHER RASHAUD MR.","DEM",2020,"H","TX",7,""
"1636","H0TX07170","HUNT, WESLEY","REP",2020,"H","TX",7,"C00701003"
"1637","H0TX07188","SIEGEL, CYNTHIA","REP",2020,"H","TX",7,"C00703199"
"1638","H0TX07196","NOTEWARE, JAMES","REP",2020,"H","TX",7,"C00711697"
"1639","H0TX07204","ESPINOZA, MARIA","REP",2020,"H","TX",7,"C00715342"
"1640","H0TX07212","LIM, KENNY HON","REP",2020,"H","TX",7,"C00724302"
"1641","H0TX07220","REHMAN, LAIQUE","REP",2020,"H","TX",7,"C00733659"
"1642","H0TX07246","PRESTON, KYLE","REP",2020,"H","TX",7,"C00730572"
"1643","H0TX08111","OSBORNE, JACOB NATHANIEL","DEM",2020,"H","TX",8,"C00707174"
"1644","H0TX08129","HERNANDEZ, ELIZABETH","DEM",2020,"H","TX",8,"C00731901"
"1645","H0TX08137","OSBORN, KIRK LLOYD","REP",2020,"H","TX",8,"C00733436"
"1646","H0TX08145","JONES, LAURA","DEM",2020,"H","TX",8,"C00721597"
"1647","H0TX08152","ESPARZA MATHIS, MELISSA","REP",2020,"H","TX",8,""
"1648","H0TX09168","MENEFEE, JON MARK MR","REP",2020,"H","TX",9,"C00683656"
"1649","H0TX09176","TEAGUE, JOHNNY MARK DR.","REP",2020,"H","TX",9,"C00706242"
"1650","H0TX09184","WILLIAMS, MELISSA MECHELLE","DEM",2020,"H","TX",9,"C00709865"
"1651","H0TX09192","MARTINEZ, JULIAN ANTONIO","REP",2020,"H","TX",9,"C00731034"
"1652","H0TX09200","WILSON, MELISSA","REP",2020,"H","TX",9,""
"1653","H0TX09218","AUSTIN, AL","REP",2020,"H","TX",9,""
"1654","H0TX10208","SIEGEL, MIKE","DEM",2020,"H","TX",10,""
"1655","H0TX10216","GANDHI, PRITESH","DEM",2020,"H","TX",10,"C00698134"
"1656","H0TX11172","LACY, J.ROSS","REP",2020,"H","TX",11,"C00715169"
"1657","H0TX11180","SCHUMANN, ROSS ALAN MR.","REP",2020,"H","TX",11,"C00717041"
"1658","H0TX11198","HOGG, JON MARK MR.","DEM",2020,"H","TX",11,"C00716415"
"1659","H0TX11206","LUSCOMBE, NED STEVE","REP",2020,"H","TX",11,"C00717462"
"1660","H0TX11214","BARTLETT, RICHARD DR. MD","REP",2020,"H","TX",11,"C00718254"
"1661","H0TX11222","VIRDELL, WESLEY","REP",2020,"H","TX",11,"C00719260"
"1662","H0TX11230","PFLUGER, AUGUST LEE II","REP",2020,"H","TX",11,"C00719294"
"1663","H0TX11248","BERRYHILL, JAMES MR.","REP",2020,"H","TX",11,"C00725648"
"1664","H0TX11255","TUCKER, ROBERT W.","REP",2020,"H","TX",11,"C00721167"
"1665","H0TX11263","BATCH, BRANDON","REP",2020,"H","TX",11,"C00721076"
"1666","H0TX11271","FAIRCLOTH, JAMES DAVID","REP",2020,"H","TX",11,"C00723064"
"1667","H0TX11289","BREYMAN, CYNTHIA JEAN MRS.","REP",2020,"H","TX",11,"C00723817"
"1668","H0TX11305","GRAY, CASEY LOGSDON","REP",2020,"H","TX",11,"C00734020"
"1669","H0TX11313","BARBER, GENE ALLEN","REP",2020,"H","TX",11,""
"1670","H0TX12238","WELCH, LISA RENEA DR.","DEM",2020,"H","TX",12,"C00719310"
"1671","H0TX12246","PUTNAM, CHRIS","REP",2020,"H","TX",12,"C00720474"
"1672","H0TX12253","ANDERSON, DANNY EUGENE MR.","DEM",2020,"H","TX",12,"C00730085"
"1673","H0TX13103","SNIDER, VANCE NEAL MR. II","REP",2020,"H","TX",13,"C00722595"
"1674","H0TX13111","WORTHY, MONIQUE D","REP",2020,"H","TX",13,"C00725176"
"1675","H0TX13129","WINEGARNER, JOSH","REP",2020,"H","TX",13,"C00723536"
"1676","H0TX13137","EKSTROM, CHRIS","REP",2020,"H","TX",13,"C00725044"
"1677","H0TX13145","HAYS, ELAINE","REP",2020,"H","TX",13,"C00725036"
"1678","H0TX13152","TRUJILLO, GUS LUIS","DEM",2020,"H","TX",13,"C00727990"
"1679","H0TX13160","CULLEY, JAMIE","REP",2020,"H","TX",13,"C00722785"
"1680","H0TX13178","HERMAN, RICHARD","REP",2020,"H","TX",13,"C00728329"
"1681","H0TX13186","RESENDIZ, ASUSENA","REP",2020,"H","TX",13,"C00728824"
"1682","H0TX13194","KNOWLTON, DIANE ELISE","REP",2020,"H","TX",13,"C00729178"
"1683","H0TX13210","NEESE, MARK BRADLEY MR.","REP",2020,"H","TX",13,"C00731364"
"1684","H0TX13228","JACKSON, RONNY LYNN","REP",2020,"H","TX",13,"C00730531"
"1685","H0TX13236","GASSAWAY, TIMOTHY","DEM",2020,"H","TX",13,"C00731182"
"1686","H0TX13244","HARVEY, ERWIN LEE SR","REP",2020,"H","TX",13,"C00730911"
"1687","H0TX13251","FOGLESONG, JASON","REP",2020,"H","TX",13,"C00728345"
"1688","H0TX13269","MCARTHUR, MATT","REP",2020,"H","TX",13,"C00732990"
"1689","H0TX14176","BARNES, SANJANETTA","DEM",2020,"H","TX",14,"C00705459"
"1690","H0TX14184","THOMAS, ROBERT","DEM",2020,"H","TX",14,"C00710186"
"1691","H0TX14192","FOXWORTH, JOSHUA ADAM","REP",2020,"H","TX",14,"C00721639"
"1692","H0TX14218","WILLIAMS, MIKAL D MR","DEM",2020,"H","TX",14,"C00723734"
"1693","H0TX14226","FISHER, EDDIE ROSS","DEM",2020,"H","TX",14,"C00730044"
"1694","H0TX15108","KRAUSE, RYAN PATRICK","REP",2020,"H","TX",15,"C00662841"
"1695","H0TX15116","SPANDAU, CARL","REP",2020,"H","TX",15,"C00722777"
"1696","H0TX15124","DE LA CRUZ HERNANDEZ, MONICA","REP",2020,"H","TX",15,"C00723072"
"1697","H0TX16098","AGUERO, PEDRO ANTONIO JR JR.","REP",2020,"H","TX",16,"C00709360"
"1698","H0TX16106","ARMENDARIZ-JACKSON, IRENE","REP",2020,"H","TX",16,"C00714378"
"1699","H0TX16114","ARRRIOLA, JAIME JR.","REP",2020,"H","TX",16,"C00717231"
"1700","H0TX16122","TROUT, BLANCA ORTIZ","REP",2020,"H","TX",16,"C00728287"
"1701","H0TX16130","HERNANDEZ-CIGARRUSITA, PATRICK","REP",2020,"H","TX",16,"C00732461"
"1702","H0TX17104","FLORES, BILL","REP",2020,"H","TX",17,"C00472241"
"1703","H0TX17120","SUTTON, TRENT GREGORY","REP",2020,"H","TX",17,"C00721175"
"1704","H0TX17138","JARAMILLO, DAVID","DEM",2020,"H","TX",17,"C00723379"
"1705","H0TX17146","ADNAN, AHMAD","REP",2020,"H","TX",17,"C00724211"
"1706","H0TX17153","HINDMAN, GEORGE W.","REP",2020,"H","TX",17,"C00724617"
"1707","H0TX17161","BLAND, SCOTT","REP",2020,"H","TX",17,"C00726901"
"1708","H0TX17179","VESSALI, ELIANOR-AZARAK","REP",2020,"H","TX",17,"C00728428"
"1709","H0TX17187","KENT, CHARLES TODD","REP",2020,"H","TX",17,"C00728451"
"1710","H0TX17195","SWANN, RENEE","REP",2020,"H","TX",17,"C00732149"
"1711","H0TX17203","SAUCEDO, DAVID M.","REP",2020,"H","TX",17,"C00729491"
"1712","H0TX17211","OPPENHEIM, JEFFREY","REP",2020,"H","TX",17,"C00731091"
"1713","H0TX17229","FOSTER, WILLIAM A. DR. III","DEM",2020,"H","TX",17,"C00739995"
"1714","H0TX17237","MCREYNOLDS, LAURIE GODFREY","REP",2020,"H","TX",17,"C00733584"
"1715","H0TX17245","ROWIN, KRISTEN ALAMO","REP",2020,"H","TX",17,"C00724476"
"1716","H0TX18243","PATEL, BIMAL DR.","DEM",2020,"H","TX",18,"C00692061"
"1717","H0TX18250","OROZCO, STEVENS","DEM",2020,"H","TX",18,"C00696708"
"1718","H0TX18268","FLORES, MARC","DEM",2020,"H","TX",18,"C00701318"
"1719","H0TX18276","PENNIE, DEMETRICK DR.","REP",2020,"H","TX",18,""
"1720","H0TX18284","FORD, JERRY MR. SR.","DEM",2020,"H","TX",18,"C00707067"
"1721","H0TX18292","CHAMPION, WENDELL","REP",2020,"H","TX",18,"C00714618"
"1722","H0TX18300","HATTER, WHITNEY D","REP",2020,"H","TX",18,"C00721944"
"1723","H0TX18318","MILLIRON, NATHAN J","REP",2020,"H","TX",18,"C00727735"
"1724","H0TX18326","ALLEN, MICHAEL","DEM",2020,"H","TX",18,"C00727255"
"1725","H0TX18334","CADENA, ROBERT M MR.","REP",2020,"H","TX",18,"C00730309"
"1726","H0TX18342","MANNING, THOMAS CLAYTON","REP",2020,"H","TX",4,"C00731257"
"1727","H0TX18359","BOSON, DONOVAN","DEM",2020,"H","TX",18,"C00699967"
"1728","H0TX18367","HEISKELL, TRULY","REP",2020,"H","TX",18,""
"1729","H0TX19050","TUNNELL, KEZIA ELIZABETH","REP",2020,"H","TX",19,"C00731323"
"1730","H0TX19068","WATSON, THOMAS W","DEM",2020,"H","TX",19,"C00731463"
"1731","H0TX19084","BOYD, VANCE","REP",2020,"H","TX",19,"C00739722"
"1732","H0TX19092","REYES-RODRIGUEZ, JOSE ANTONIO MR","DEM",2020,"H","TX",19,"C00749507"
"1733","H0TX20116","LECEA, JUSTIN","DEM",2020,"H","TX",20,"C00714956"
"1734","H0TX20124","MCQUEEN, ELDON DAN","REP",2020,"H","TX",20,"C00715896"
"1735","H0TX20132","DINA, DOMINICK ANDREW SR.","REP",2020,"H","TX",20,"C00716522"
"1736","H0TX20140","KEGLEY, ANITA MARIE","REP",2020,"H","TX",20,"C00719575"
"1737","H0TX20157","CARRIZALES, JOSHUA DANIEL","REP",2020,"H","TX",20,"C00720532"
"1738","H0TX20173","ALLEN, GARY","REP",2020,"H","TX",20,"C00751131"
"1739","H0TX20181","ORTA, TAMMY K","REP",2020,"H","TX",20,""
"1740","H0TX21122","BOVILLE, BRUCE BINTLIFF","DEM",2020,"H","TX",21,"C00699132"
"1741","H0TX21130","ELLIS, ALAN","DEM",2020,"H","TX",21,""
"1742","H0TX21148","DAVIS, WENDY","DEM",2020,"H","TX",21,"C00713297"
"1743","H0TX22153","WALZ, THADDEUS JOSEPH","REP",2020,"H","TX",22,"C00693176"
"1744","H0TX22161","MOORE, NYANZA DAVIS","DEM",2020,"H","TX",22,"C00694935"
"1745","H0TX22179","REED, DERRICK","DEM",2020,"H","TX",22,"C00712273"
"1746","H0TX22187","HILL, GREG","REP",2020,"H","TX",22,"C00715052"
"1747","H0TX22195","HINTON, MATTHEW PAGE","REP",2020,"H","TX",22,"C00715813"
"1748","H0TX22203","WALL, KATHALEEN MRS.","REP",2020,"H","TX",22,""
"1749","H0TX22211","STEELE, HOWARD LYNN JR.","REP",2020,"H","TX",22,"C00717215"
"1750","H0TX22229","HAGGARD, DOUGLAS","REP",2020,"H","TX",22,"C00720037"
"1751","H0TX22237","MILLER, DIANA M MRS","REP",2020,"H","TX",22,"C00721043"
"1752","H0TX22245","PHAN, SHANDON","REP",2020,"H","TX",22,"C00721506"
"1753","H0TX22252","CHEVALIER, KELI","REP",2020,"H","TX",22,"C00719401"
"1754","H0TX22260","AALOORI, BANGAR REDDY","REP",2020,"H","TX",22,"C00723460"
"1755","H0TX22278","HAMMEL, MICHELLE (SCHELL)","REP",2020,"H","TX",22,"C00724708"
"1756","H0TX22286","MATHEWS, DANIEL MR","REP",2020,"H","TX",22,"C00725416"
"1757","H0TX22294","MORGAN, CLINT A","REP",2020,"H","TX",22,"C00727115"
"1758","H0TX22302","NEHLS, TROY","REP",2020,"H","TX",22,"C00730150"
"1759","H0TX22310","BUSH, PIERCE","REP",2020,"H","TX",22,"C00730168"
"1760","H0TX22328","HERMES, AARON","REP",2020,"H","TX",22,"C00731984"
"1761","H0TX22336","CAMARILLO, JONATHAN","REP",2020,"H","TX",22,"C00724526"
"1762","H0TX22344","PETRILLO, CARMINE III","DEM",2020,"H","TX",22,""
"1763","H0TX22351","PENKO, BRANDON T","REP",2020,"H","TX",22,""
"1764","H0TX23086","HURD, WILLIAM","REP",2020,"H","TX",23,"C00545467"
"1765","H0TX23144","WAHL, LIZ DOMINGO","DEM",2020,"H","TX",23,"C00693135"
"1766","H0TX23151","BOHLIN, JOHN RICHARD","REP",2020,"H","TX",31,"C00694240"
"1767","H0TX23169","ARREDONDO-LYNCH, ALMA DR","REP",2020,"H","TX",23,""
"1768","H0TX23177","REYES, RAUL JR","REP",2020,"H","TX",23,"C00705079"
"1769","H0TX23185","WATERMAN, BRANDYN JOSEPH","DEM",2020,"H","TX",23,"C00706606"
"1770","H0TX23193","ABUABARA, ROSALINDA RAMOS","DEM",2020,"H","TX",23,"C00709071"
"1771","H0TX23201","VAN WINKLE, BENJAMIN","REP",2020,"H","TX",23,"C00716894"
"1772","H0TX23219","ESCUDER, JAIME","DEM",2020,"H","TX",23,"C00717165"
"1773","H0TX23227","JONES, CECIL BURTON","REP",2020,"H","TX",23,"C00719344"
"1774","H0TX23235","HANSEN, ADAM WADE","REP",2020,"H","TX",23,""
"1775","H0TX23243","BOEDEKER, DARWIN","REP",2020,"H","TX",23,"C00722124"
"1776","H0TX23250","VALDEZ, EFRAIN V","DEM",2020,"H","TX",23,"C00724278"
"1777","H0TX23268","THOMAS, SHARON BRECKENRIDGE","REP",2020,"H","TX",23,"C00726141"
"1778","H0TX23276","MCFARLIN, JEFF","REP",2020,"H","TX",23,"C00726950"
"1779","H0TX23284","MADRID, RICARDO RASCON","DEM",2020,"H","TX",23,"C00729004"
"1780","H0TX24159","FLETCHER, CRYSTAL LEE","DEM",2020,"H","TX",24,"C00700583"
"1781","H0TX24167","OLSON, KIMBERLY D","DEM",2020,"H","TX",24,"C00701706"
"1782","H0TX24175","VALENZUELA, CANDACE","DEM",2020,"H","TX",24,"C00702225"
"1783","H0TX24183","FLEMING, RICHARD L. MR.","DEM",2020,"H","TX",24,"C00708305"
"1784","H0TX24191","FEGAN, DAVID","REP",2020,"H","TX",24,"C00714444"
"1785","H0TX24209","VAN DUYNE, ELIZABETH ANN","REP",2020,"H","TX",24,"C00714865"
"1786","H0TX24217","CHAPARALA, SUNEETHA","REP",2020,"H","TX",24,"C00717470"
"1787","H0TX24225","LIVERMAN, JERON","REP",2020,"H","TX",24,"C00719674"
"1788","H0TX24233","MAES, DESI","REP",2020,"H","TX",24,"C00722504"
"1789","H0TX24241","METZGER, DEANNA","REP",2020,"H","TX",24,"C00722660"
"1790","H0TX24258","VEGA, SAMUEL JAIRO","DEM",2020,"H","TX",24,"C00723692"
"1791","H0TX25131","SLOAN, HEIDI","DEM",2020,"H","TX",25,"C00714253"
"1792","H0TX25149","NEUENDORFF, KEITH","REP",2020,"H","TX",25,"C00737866"
"1793","H0TX26071","DURRANCE, NEIL L","DEM",2020,"H","TX",26,"C00705426"
"1794","H0TX26113","MOATES, MICHAEL 1995","REP",2020,"H","TX",26,""
"1795","H0TX26121","IANNUZZI, CAROL HIGBEE","DEM",2020,"H","TX",26,"C00694307"
"1796","H0TX26139","PRUNEDA, MATEO (MAT)","DEM",2020,"H","TX",26,"C00698605"
"1797","H0TX26147","MROCHEK, JASON","REP",2020,"H","TX",26,"C00701763"
"1798","H0TX26154","WYMAN, JACK","REP",2020,"H","TX",26,"C00711796"
"1799","H0TX26188","ARMSTRONG, MICHAEL","REP",2020,"H","TX",26,"C00733832"
"1800","H0TX26196","WARREN, LUKE JACOB MR.","DEM",2020,"H","TX",26,""
"1801","H0TX27079","LAWRENCE, MICHAEL JON","REP",2020,"H","TX",27,"C00720854"
"1802","H0TX27087","DE LA FUENTE, RICARDO","DEM",2020,"H","TX",27,"C00730838"
"1803","H0TX27095","JACKSON, CHARLIE","DEM",2020,"H","TX",27,"C00732503"
"1804","H0TX28069","WHITTEN, SANDRA LINN MRS.","REP",2020,"H","TX",28,"C00700823"
"1805","H0TX28077","CISNEROS, JESSICA","DEM",2020,"H","TX",28,"C00709006"
"1806","H0TX29117","IRSAN, NILE A","REP",2020,"H","TX",29,"C00717645"
"1807","H0TX30073","MALLORY CARAWAY, BARBARA MRS.","DEM",2020,"H","TX",30,""
